Time,Code,Price,NewsScore
2026-04-18 15:55:02.362994,2003.T,1833.0,0
2026-04-18 15:56:06.216085,2158.T,856.0,0
2026-04-18 15:56:09.879448,2411.T,493.0,0
2026-04-18 15:56:13.493396,3848.T,973.0,0
2026-04-18 15:56:17.101598,1992.T,2795.0,0
2026-04-18 15:56:20.775896,2134.T,33.0,0
2026-04-18 15:56:24.483418,3191.T,2216.0,0
2026-04-18 15:56:28.218505,3691.T,1571.0,0
2026-04-18 15:56:31.937930,2884.T,739.0,0
2026-04-18 15:56:35.592203,1914.T,716.0,0
2026-04-18 15:56:39.474355,2003.T,1833.0,0
2026-04-18 15:57:43.203697,2158.T,856.0,0
2026-04-18 15:57:46.857688,2411.T,493.0,0
2026-04-18 15:57:50.530625,3848.T,973.0,0
2026-04-18 15:57:54.247378,1992.T,2795.0,0
2026-04-18 15:57:57.942759,2134.T,33.0,0
2026-04-18 15:58:01.596092,3191.T,2216.0,0
2026-04-18 15:58:05.335783,3691.T,1571.0,0
2026-04-18 15:58:09.476968,2884.T,739.0,0
2026-04-18 15:58:13.107793,1914.T,716.0,0
2026-04-18 15:58:16.777036,2003.T,1833.0,0
2026-04-18 15:59:20.756533,2158.T,856.0,0
2026-04-18 15:59:24.673565,2411.T,493.0,0
2026-04-18 15:59:28.426709,3848.T,973.0,0
2026-04-18 15:59:32.052858,1992.T,2795.0,0
2026-04-18 15:59:35.806382,2134.T,33.0,0
2026-04-18 15:59:39.469122,3191.T,2216.0,0
2026-04-18 15:59:43.146745,3691.T,1571.0,0
2026-04-18 15:59:46.781996,2884.T,739.0,0
2026-04-18 15:59:50.368259,1914.T,716.0,0
2026-04-18 15:59:53.980251,2003.T,1833.0,0
2026-04-18 16:00:57.718127,2158.T,856.0,0
2026-04-18 16:01:01.359303,2411.T,493.0,0
2026-04-18 16:01:05.050535,3848.T,973.0,0
2026-04-18 16:01:08.637190,1992.T,2795.0,0
2026-04-18 16:01:12.326852,2134.T,33.0,0
2026-04-18 16:01:16.097497,3191.T,2216.0,0
2026-04-18 16:01:19.854792,3691.T,1571.0,0
2026-04-18 16:01:23.575032,2884.T,739.0,0
2026-04-18 16:01:27.224686,1914.T,716.0,0
2026-04-18 16:01:31.024745,2003.T,1833.0,0
2026-04-18 16:02:34.736416,2158.T,856.0,0
2026-04-18 16:02:38.636602,2411.T,493.0,0
2026-04-18 16:02:42.227975,3848.T,973.0,0
2026-04-18 16:02:45.822308,1992.T,2795.0,0
2026-04-18 16:02:49.466128,2134.T,33.0,0
2026-04-18 16:02:53.231337,3191.T,2216.0,0
2026-04-18 16:02:56.938878,3691.T,1571.0,0
2026-04-18 16:03:00.504917,2884.T,739.0,0
2026-04-18 16:03:04.228663,1914.T,716.0,0
2026-04-18 16:03:07.958958,2003.T,1833.0,0
2026-04-18 16:04:11.773620,2158.T,856.0,0
2026-04-18 16:04:15.344875,2411.T,493.0,0
2026-04-18 16:04:19.031220,3848.T,973.0,0
2026-04-18 16:04:22.737805,1992.T,2795.0,0
2026-04-18 16:04:26.381479,2134.T,33.0,0
2026-04-18 16:04:30.046649,3191.T,2216.0,0
2026-04-18 16:04:33.724027,3691.T,1571.0,0
2026-04-18 16:04:37.317900,2884.T,739.0,0
2026-04-18 16:04:40.946178,1914.T,716.0,0
2026-04-18 16:04:44.612488,2003.T,1833.0,0
2026-04-18 16:05:48.300020,2158.T,856.0,0
2026-04-18 16:05:51.924290,2411.T,493.0,0
2026-04-18 16:05:55.803748,3848.T,973.0,0
2026-04-18 16:05:59.405576,1992.T,2795.0,0
2026-04-18 16:06:02.995084,2134.T,33.0,0
2026-04-18 16:06:06.648232,3191.T,2216.0,0
2026-04-18 16:06:10.205958,3691.T,1571.0,0
2026-04-18 16:06:13.875134,2884.T,739.0,0
2026-04-18 16:06:17.551103,1914.T,716.0,0
2026-04-18 16:06:21.510374,2003.T,1833.0,0
2026-04-18 16:07:25.695752,2158.T,856.0,0
2026-04-18 16:07:29.450311,2411.T,493.0,0
2026-04-18 16:07:33.063444,3848.T,973.0,0
2026-04-18 16:07:36.644365,1992.T,2795.0,0
2026-04-18 16:07:40.351185,2134.T,33.0,0
2026-04-18 16:07:43.979518,3191.T,2216.0,0
2026-04-18 16:07:47.585990,3691.T,1571.0,0
2026-04-18 16:07:51.182717,2884.T,739.0,0
2026-04-18 16:07:54.841596,1914.T,716.0,0
2026-04-18 16:07:58.516745,2003.T,1833.0,0
2026-04-18 16:09:02.194870,2158.T,856.0,0
2026-04-18 16:09:05.910168,2411.T,493.0,0
2026-04-18 16:09:09.602053,3848.T,973.0,0
2026-04-18 16:09:13.308233,1992.T,2795.0,0
2026-04-18 16:09:16.913845,2134.T,33.0,0
2026-04-18 16:09:20.556253,3191.T,2216.0,0
2026-04-18 16:09:24.335727,3691.T,1571.0,0
2026-04-18 16:09:28.041520,2884.T,739.0,0
2026-04-18 16:09:31.783605,1914.T,716.0,0
2026-04-18 16:09:35.396179,2003.T,1833.0,0
2026-04-18 16:10:39.167839,2158.T,856.0,0
2026-04-18 16:10:42.885050,2411.T,493.0,0
2026-04-18 16:10:46.523208,3848.T,973.0,0
2026-04-18 16:10:50.438391,1992.T,2795.0,0
2026-04-18 16:10:54.191763,2134.T,33.0,0
2026-04-18 16:10:57.902821,3191.T,2216.0,0
2026-04-18 16:11:01.559365,3691.T,1571.0,0
2026-04-18 16:11:05.222802,2884.T,739.0,0
2026-04-18 16:11:08.952188,1914.T,716.0,0
2026-04-18 16:11:12.581860,2003.T,1833.0,0
2026-04-18 16:12:16.305127,2158.T,856.0,0
2026-04-18 16:12:19.973405,2411.T,493.0,0
2026-04-18 16:12:23.691527,3848.T,973.0,0
2026-04-18 16:12:27.368987,1992.T,2795.0,0
2026-04-18 16:12:31.327801,2134.T,33.0,0
2026-04-18 16:12:35.135522,3191.T,2216.0,0
2026-04-18 16:12:38.752355,3691.T,1571.0,0
2026-04-18 16:12:42.618050,2884.T,739.0,0
2026-04-18 16:12:46.304392,1914.T,716.0,0
2026-04-18 16:12:50.057804,2003.T,1833.0,0
2026-04-18 16:13:53.977086,2158.T,856.0,0
2026-04-18 16:13:57.762858,2411.T,493.0,0
2026-04-18 16:14:01.489532,3848.T,973.0,0
2026-04-18 16:14:05.081094,1992.T,2795.0,0
2026-04-18 16:14:08.704759,2134.T,33.0,0
2026-04-18 16:14:12.412709,3191.T,2216.0,0
2026-04-18 16:14:16.074189,3691.T,1571.0,0
2026-04-18 16:14:19.858330,2884.T,739.0,0
2026-04-18 16:14:23.534175,1914.T,716.0,0
2026-04-18 16:14:27.252906,2003.T,1833.0,0
2026-04-18 16:15:30.992306,2158.T,856.0,0
2026-04-18 16:15:34.662601,2411.T,493.0,0
2026-04-18 16:15:38.253902,3848.T,973.0,0
2026-04-18 16:15:41.794010,1992.T,2795.0,0
2026-04-18 16:15:45.475922,2134.T,33.0,0
2026-04-18 16:15:49.215723,3191.T,2216.0,0
2026-04-18 16:15:52.840404,3691.T,1571.0,0
2026-04-18 16:15:56.611155,2884.T,739.0,0
2026-04-18 16:16:00.337205,1914.T,716.0,0
2026-04-18 16:16:04.025430,2003.T,1833.0,0
2026-04-18 16:17:07.823805,2158.T,856.0,0
2026-04-18 16:17:11.576718,2411.T,493.0,0
2026-04-18 16:17:15.205302,3848.T,973.0,0
2026-04-18 16:17:18.758371,1992.T,2795.0,0
2026-04-18 16:17:22.412717,2134.T,33.0,0
2026-04-18 16:17:26.038062,3191.T,2216.0,0
2026-04-18 16:17:29.743546,3691.T,1571.0,0
2026-04-18 16:17:33.433296,2884.T,739.0,0
2026-04-18 16:17:37.094941,1914.T,716.0,0
2026-04-18 16:17:40.699724,2003.T,1833.0,0
2026-04-18 16:18:44.522352,2158.T,856.0,0
2026-04-18 16:18:48.270514,2411.T,493.0,0
2026-04-18 16:18:51.935316,3848.T,973.0,0
2026-04-18 16:18:55.656619,1992.T,2795.0,0
2026-04-18 16:18:59.342986,2134.T,33.0,0
2026-04-18 16:19:03.111021,3191.T,2216.0,0
2026-04-18 16:19:06.865525,3691.T,1571.0,0
2026-04-18 16:19:10.568631,2884.T,739.0,0
2026-04-18 16:19:14.225438,1914.T,716.0,0
2026-04-18 16:19:17.943918,2003.T,1833.0,0
2026-04-18 16:20:21.815462,2158.T,856.0,0
2026-04-18 16:20:25.541070,2411.T,493.0,0
2026-04-18 16:20:29.261593,3848.T,973.0,0
2026-04-18 16:20:32.953602,1992.T,2795.0,0
2026-04-18 16:20:36.707066,2134.T,33.0,0
2026-04-18 16:20:40.386076,3191.T,2216.0,0
2026-04-18 16:20:43.957441,3691.T,1571.0,0
2026-04-18 16:20:47.776887,2884.T,739.0,0
2026-04-18 16:20:51.435915,1914.T,716.0,0
2026-04-18 16:20:55.111562,2003.T,1833.0,0
2026-04-18 16:21:58.928727,2158.T,856.0,0
2026-04-18 16:22:02.693258,2411.T,493.0,0
2026-04-18 16:22:06.306289,3848.T,973.0,0
2026-04-18 16:22:10.044914,1992.T,2795.0,0
2026-04-18 16:22:13.701319,2134.T,33.0,0
2026-04-18 16:22:17.438063,3191.T,2216.0,0
2026-04-18 16:22:21.199056,3691.T,1571.0,0
2026-04-18 16:22:24.850758,2884.T,739.0,0
2026-04-18 16:22:28.991888,1914.T,716.0,0
2026-04-18 16:22:32.648462,2003.T,1833.0,0
2026-04-18 16:23:36.519560,2158.T,856.0,0
2026-04-18 16:23:40.192205,2411.T,493.0,0
2026-04-18 16:23:43.834181,3848.T,973.0,0
2026-04-18 16:23:47.564975,1992.T,2795.0,0
2026-04-18 16:23:51.334387,2134.T,33.0,0
2026-04-18 16:23:54.995763,3191.T,2216.0,0
2026-04-18 16:23:58.860674,3691.T,1571.0,0
2026-04-18 16:24:02.631861,2884.T,739.0,0
2026-04-18 16:24:06.244463,1914.T,716.0,0
2026-04-18 16:24:09.959970,2003.T,1833.0,0
2026-04-18 16:25:13.798096,2158.T,856.0,0
2026-04-18 16:25:17.449846,2411.T,493.0,0
2026-04-18 16:25:21.126650,3848.T,973.0,0
2026-04-18 16:25:24.770345,1992.T,2795.0,0
2026-04-18 16:25:28.385048,2134.T,33.0,0
2026-04-18 16:25:32.140517,3191.T,2216.0,0
2026-04-18 16:25:35.705121,3691.T,1571.0,0
2026-04-18 16:25:39.556582,2884.T,739.0,0
2026-04-18 16:25:43.189205,1914.T,716.0,0
2026-04-18 16:25:46.916363,2003.T,1833.0,0
2026-04-18 16:26:50.638403,2158.T,856.0,0
2026-04-18 16:26:54.232199,2411.T,493.0,0
2026-04-18 16:26:57.956587,3848.T,973.0,0
2026-04-18 16:27:01.597731,1992.T,2795.0,0
2026-04-18 16:27:05.186207,2134.T,33.0,0
2026-04-18 16:27:08.897950,3191.T,2216.0,0
2026-04-18 16:27:12.645409,3691.T,1571.0,0
2026-04-18 16:27:16.384075,2884.T,739.0,0
2026-04-18 16:27:19.950663,1914.T,716.0,0
2026-04-18 16:27:23.733970,2003.T,1833.0,0
2026-04-18 16:28:27.565654,2158.T,856.0,0
2026-04-18 16:28:31.152119,2411.T,493.0,0
2026-04-18 16:28:34.756161,3848.T,973.0,0
2026-04-18 16:28:38.313150,1992.T,2795.0,0
2026-04-18 16:28:41.954848,2134.T,33.0,0
2026-04-18 16:28:46.080754,3191.T,2216.0,0
2026-04-18 16:28:49.864033,3691.T,1571.0,0
2026-04-18 16:28:53.746192,2884.T,739.0,0
2026-04-18 16:28:57.676916,1914.T,716.0,0
2026-04-18 16:29:01.410957,2003.T,1833.0,0
2026-04-18 16:30:05.117088,2158.T,856.0,0
2026-04-18 16:30:08.726680,2411.T,493.0,0
2026-04-18 16:30:12.451529,3848.T,973.0,0
2026-04-18 16:30:16.205823,1992.T,2795.0,0
2026-04-18 16:30:19.794789,2134.T,33.0,0
2026-04-18 16:30:23.420703,3191.T,2216.0,0
2026-04-18 16:30:27.077408,3691.T,1571.0,0
2026-04-18 16:30:30.830888,2884.T,739.0,0
2026-04-18 16:30:34.471745,1914.T,716.0,0
2026-04-18 16:30:38.102813,2003.T,1833.0,0
2026-04-18 16:31:41.915391,2158.T,856.0,0
2026-04-18 16:31:45.624872,2411.T,493.0,0
2026-04-18 16:31:49.246647,3848.T,973.0,0
2026-04-18 16:31:52.855979,1992.T,2795.0,0
2026-04-18 16:31:56.611635,2134.T,33.0,0
2026-04-18 16:32:00.348603,3191.T,2216.0,0
2026-04-18 16:32:04.263195,3691.T,1571.0,0
2026-04-18 16:32:07.876007,2884.T,739.0,0
2026-04-18 16:32:11.531243,1914.T,716.0,0
2026-04-18 16:32:15.234258,2003.T,1833.0,0
2026-04-18 16:33:19.167464,2158.T,856.0,0
2026-04-18 16:33:22.824033,2411.T,493.0,0
2026-04-18 16:33:26.434547,3848.T,973.0,0
2026-04-18 16:33:30.063336,1992.T,2795.0,0
2026-04-18 16:33:33.796025,2134.T,33.0,0
2026-04-18 16:33:37.468849,3191.T,2216.0,0
2026-04-18 16:33:41.396631,3691.T,1571.0,0
2026-04-18 16:33:45.167939,2884.T,739.0,0
2026-04-18 16:33:48.804325,1914.T,716.0,0
2026-04-18 16:33:52.492206,2003.T,1833.0,0
2026-04-18 16:34:56.518768,2158.T,856.0,0
2026-04-18 16:35:00.242019,2411.T,493.0,0
2026-04-18 16:35:03.885341,3848.T,973.0,0
2026-04-18 16:35:07.445116,1992.T,2795.0,0
2026-04-18 16:35:11.210275,2134.T,33.0,0
2026-04-18 16:35:14.930660,3191.T,2216.0,0
2026-04-18 16:35:18.595633,3691.T,1571.0,0
2026-04-18 16:35:22.242634,2884.T,739.0,0
2026-04-18 16:35:25.947526,1914.T,716.0,0
2026-04-18 16:35:29.678823,2003.T,1833.0,0
2026-04-18 16:36:33.451221,2158.T,856.0,0
2026-04-18 16:36:37.095838,2411.T,493.0,0
2026-04-18 16:36:40.779263,3848.T,973.0,0
2026-04-18 16:36:44.492679,1992.T,2795.0,0
2026-04-18 16:36:48.196273,2134.T,33.0,0
2026-04-18 16:36:51.911516,3191.T,2216.0,0
2026-04-18 16:36:55.648611,3691.T,1571.0,0
2026-04-18 16:36:59.339919,2884.T,739.0,0
2026-04-18 16:37:02.915167,1914.T,716.0,0
2026-04-18 16:37:06.596509,2003.T,1833.0,0
2026-04-18 16:38:10.484948,2158.T,856.0,0
2026-04-18 16:38:14.123454,2411.T,493.0,0
2026-04-18 16:38:17.814600,3848.T,973.0,0
2026-04-18 16:38:21.375780,1992.T,2795.0,0
2026-04-18 16:38:25.048454,2134.T,33.0,0
2026-04-18 16:38:28.691251,3191.T,2216.0,0
2026-04-18 16:38:32.265442,3691.T,1571.0,0
2026-04-18 16:38:35.987631,2884.T,739.0,0
2026-04-18 16:38:39.598858,1914.T,716.0,0
2026-04-18 16:38:43.263938,2003.T,1833.0,0
2026-04-18 16:39:47.031393,2158.T,856.0,0
2026-04-18 16:39:50.706311,2411.T,493.0,0
2026-04-18 16:39:54.669994,3848.T,973.0,0
2026-04-18 16:39:58.321030,1992.T,2795.0,0
2026-04-18 16:40:02.060950,2134.T,33.0,0
2026-04-18 16:40:06.025160,3191.T,2216.0,0
2026-04-18 16:40:09.766972,3691.T,1571.0,0
2026-04-18 16:40:13.385887,2884.T,739.0,0
2026-04-18 16:40:17.138478,1914.T,716.0,0
2026-04-18 16:40:20.927763,2003.T,1833.0,0
2026-04-18 16:41:24.773609,2158.T,856.0,0
2026-04-18 16:41:28.370746,2411.T,493.0,0
2026-04-18 16:41:31.944801,3848.T,973.0,0
2026-04-18 16:41:35.589608,1992.T,2795.0,0
2026-04-18 16:41:39.175225,2134.T,33.0,0
2026-04-18 16:41:42.878869,3191.T,2216.0,0
2026-04-18 16:41:46.643389,3691.T,1571.0,0
2026-04-18 16:41:50.296666,2884.T,739.0,0
2026-04-18 16:41:53.906540,1914.T,716.0,0
2026-04-18 16:41:57.615600,2003.T,1833.0,0
2026-04-18 16:43:01.563933,2158.T,856.0,0
2026-04-18 16:43:05.258644,2411.T,493.0,0
2026-04-18 16:43:08.839144,3848.T,973.0,0
2026-04-18 16:43:12.523718,1992.T,2795.0,0
2026-04-18 16:43:16.210309,2134.T,33.0,0
2026-04-18 16:43:19.896150,3191.T,2216.0,0
2026-04-18 16:43:23.536121,3691.T,1571.0,0
2026-04-18 16:43:27.224744,2884.T,739.0,0
2026-04-18 16:43:30.966626,1914.T,716.0,0
2026-04-18 16:43:34.598145,2003.T,1833.0,0
2026-04-18 16:44:38.465179,2158.T,856.0,0
2026-04-18 16:44:42.349456,2411.T,493.0,0
2026-04-18 16:44:46.087901,3848.T,973.0,0
2026-04-18 16:44:49.735983,1992.T,2795.0,0
2026-04-18 16:44:53.438971,2134.T,33.0,0
2026-04-18 16:44:57.121032,3191.T,2216.0,0
2026-04-18 16:45:00.864701,3691.T,1571.0,0
2026-04-18 16:45:04.461685,2884.T,739.0,0
2026-04-18 16:45:08.102586,1914.T,716.0,0
2026-04-18 16:45:11.840621,2003.T,1833.0,0
2026-04-18 16:46:15.618280,2158.T,856.0,0
2026-04-18 16:46:19.324076,2411.T,493.0,0
2026-04-18 16:46:23.004084,3848.T,973.0,0
2026-04-18 16:46:27.281656,1992.T,2795.0,0
2026-04-18 16:46:30.964701,2134.T,33.0,0
2026-04-18 16:46:34.615106,3191.T,2216.0,0
2026-04-18 16:46:38.495014,3691.T,1571.0,0
2026-04-18 16:46:42.136241,2884.T,739.0,0
2026-04-18 16:46:45.781811,1914.T,716.0,0
2026-04-18 16:46:49.356832,2003.T,1833.0,0
2026-04-18 16:47:53.147055,2158.T,856.0,0
2026-04-18 16:47:56.841091,2411.T,493.0,0
2026-04-18 16:48:00.491351,3848.T,973.0,0
2026-04-18 16:48:04.072415,1992.T,2795.0,0
2026-04-18 16:48:07.718521,2134.T,33.0,0
2026-04-18 16:48:11.377117,3191.T,2216.0,0
2026-04-18 16:48:15.082945,3691.T,1571.0,0
2026-04-18 16:48:18.676290,2884.T,739.0,0
2026-04-18 16:48:22.336754,1914.T,716.0,0
2026-04-18 16:48:26.172352,2003.T,1833.0,0
2026-04-18 16:49:29.973533,2158.T,856.0,0
2026-04-18 16:49:33.741828,2411.T,493.0,0
2026-04-18 16:49:37.389254,3848.T,973.0,0
2026-04-18 16:49:41.132424,1992.T,2795.0,0
2026-04-18 16:49:44.971271,2134.T,33.0,0
2026-04-18 16:49:48.580587,3191.T,2216.0,0
2026-04-18 16:49:52.329608,3691.T,1571.0,0
2026-04-18 16:49:56.083634,2884.T,739.0,0
2026-04-18 16:49:59.688984,1914.T,716.0,0
2026-04-18 16:50:03.394658,2003.T,1833.0,0
2026-04-18 16:51:07.122198,2158.T,856.0,0
2026-04-18 16:51:10.732698,2411.T,493.0,0
2026-04-18 16:51:14.489566,3848.T,973.0,0
2026-04-18 16:51:18.150132,1992.T,2795.0,0
2026-04-18 16:51:21.768628,2134.T,33.0,0
2026-04-18 16:51:25.379730,3191.T,2216.0,0
2026-04-18 16:51:29.033207,3691.T,1571.0,0
2026-04-18 16:51:32.804792,2884.T,739.0,0
2026-04-18 16:51:36.453089,1914.T,716.0,0
2026-04-18 16:51:40.136158,2003.T,1833.0,0
2026-04-18 16:52:43.846079,2158.T,856.0,0
2026-04-18 16:52:47.583092,2411.T,493.0,0
2026-04-18 16:52:51.182617,3848.T,973.0,0
2026-04-18 16:52:54.888367,1992.T,2795.0,0
2026-04-18 16:52:58.591455,2134.T,33.0,0
2026-04-18 16:53:02.460853,3191.T,2216.0,0
2026-04-18 16:53:06.074259,3691.T,1571.0,0
2026-04-18 16:53:09.679256,2884.T,739.0,0
2026-04-18 16:53:13.336669,1914.T,716.0,0
2026-04-18 16:53:17.129704,2003.T,1833.0,0
2026-04-18 16:54:20.994062,2158.T,856.0,0
2026-04-18 16:54:24.672197,2411.T,493.0,0
2026-04-18 16:54:28.373766,3848.T,973.0,0
2026-04-18 16:54:32.033498,1992.T,2795.0,0
2026-04-18 16:54:35.753858,2134.T,33.0,0
2026-04-18 16:54:39.472407,3191.T,2216.0,0
2026-04-18 16:54:43.194459,3691.T,1571.0,0
2026-04-18 16:54:46.918284,2884.T,739.0,0
2026-04-18 16:54:50.554521,1914.T,716.0,0
2026-04-18 16:54:54.182225,2003.T,1833.0,0
2026-04-18 16:55:58.027723,2158.T,856.0,0
2026-04-18 16:56:01.637111,2411.T,493.0,0
2026-04-18 16:56:05.326094,3848.T,973.0,0
2026-04-18 16:56:09.230053,1992.T,2795.0,0
2026-04-18 16:56:12.953585,2134.T,33.0,0
2026-04-18 16:56:16.587761,3191.T,2216.0,0
2026-04-18 16:56:20.539466,3691.T,1571.0,0
2026-04-18 16:56:24.418730,2884.T,739.0,0
2026-04-18 16:56:28.027730,1914.T,716.0,0
2026-04-18 16:56:31.649681,2003.T,1833.0,0
2026-04-18 16:57:35.544217,2158.T,856.0,0
2026-04-18 16:57:39.287657,2411.T,493.0,0
2026-04-18 16:57:43.169125,3848.T,973.0,0
2026-04-18 16:57:46.800482,1992.T,2795.0,0
2026-04-18 16:57:50.480192,2134.T,33.0,0
2026-04-18 16:57:54.232763,3191.T,2216.0,0
2026-04-18 16:57:57.934436,3691.T,1571.0,0
2026-04-18 16:58:01.625689,2884.T,739.0,0
2026-04-18 16:58:05.317447,1914.T,716.0,0
2026-04-18 16:58:08.945929,2003.T,1833.0,0
2026-04-18 16:59:12.830317,2158.T,856.0,0
2026-04-18 16:59:16.472632,2411.T,493.0,0
2026-04-18 16:59:20.116697,3848.T,973.0,0
2026-04-18 16:59:23.853203,1992.T,2795.0,0
2026-04-18 16:59:27.602178,2134.T,33.0,0
2026-04-18 16:59:31.278952,3191.T,2216.0,0
2026-04-18 16:59:35.273524,3691.T,1571.0,0
2026-04-18 16:59:38.896902,2884.T,739.0,0
2026-04-18 16:59:42.684675,1914.T,716.0,0
2026-04-18 16:59:46.373394,2003.T,1833.0,0
2026-04-18 17:00:50.126266,2158.T,856.0,0
2026-04-18 17:00:53.750467,2411.T,493.0,0
2026-04-18 17:00:57.612666,3848.T,973.0,0
2026-04-18 17:01:01.324585,1992.T,2795.0,0
2026-04-18 17:01:04.985046,2134.T,33.0,0
2026-04-18 17:01:08.693758,3191.T,2216.0,0
2026-04-18 17:01:12.508552,3691.T,1571.0,0
2026-04-18 17:01:16.210628,2884.T,739.0,0
2026-04-18 17:01:19.925121,1914.T,716.0,0
2026-04-18 17:01:23.576002,2003.T,1833.0,0
2026-04-18 17:02:27.351524,2158.T,856.0,0
2026-04-18 17:02:31.067257,2411.T,493.0,0
2026-04-18 17:02:34.722493,3848.T,973.0,0
2026-04-18 17:02:38.336413,1992.T,2795.0,0
2026-04-18 17:02:42.080442,2134.T,33.0,0
2026-04-18 17:02:45.733555,3191.T,2216.0,0
2026-04-18 17:02:49.451195,3691.T,1571.0,0
2026-04-18 17:02:53.164596,2884.T,739.0,0
2026-04-18 17:02:57.061861,1914.T,716.0,0
2026-04-18 17:03:00.793788,2003.T,1833.0,0
2026-04-18 17:04:04.597479,2158.T,856.0,0
2026-04-18 17:04:08.352944,2411.T,493.0,0
2026-04-18 17:04:12.027525,3848.T,973.0,0
2026-04-18 17:04:15.753035,1992.T,2795.0,0
2026-04-18 17:04:19.497090,2134.T,33.0,0
2026-04-18 17:04:23.342328,3191.T,2216.0,0
2026-04-18 17:04:27.038803,3691.T,1571.0,0
2026-04-18 17:04:30.814582,2884.T,739.0,0
2026-04-18 17:04:34.521842,1914.T,716.0,0
2026-04-18 17:04:38.148555,2003.T,1833.0,0
2026-04-18 17:05:41.968416,2158.T,856.0,0
2026-04-18 17:05:45.882019,2411.T,493.0,0
2026-04-18 17:05:49.875201,3848.T,973.0,0
2026-04-18 17:05:53.485063,1992.T,2795.0,0
2026-04-18 17:05:57.161383,2134.T,33.0,0
2026-04-18 17:06:00.891976,3191.T,2216.0,0
2026-04-18 17:06:04.472073,3691.T,1571.0,0
2026-04-18 17:06:08.197340,2884.T,739.0,0
2026-04-18 17:06:12.160054,1914.T,716.0,0
2026-04-18 17:06:15.763375,2003.T,1833.0,0
2026-04-18 17:07:19.583365,2158.T,856.0,0
2026-04-18 17:07:23.267034,2411.T,493.0,0
2026-04-18 17:07:27.037468,3848.T,973.0,0
2026-04-18 17:07:30.805442,1992.T,2795.0,0
2026-04-18 17:07:34.465461,2134.T,33.0,0
2026-04-18 17:07:38.270772,3191.T,2216.0,0
2026-04-18 17:07:41.945451,3691.T,1571.0,0
2026-04-18 17:07:45.568657,2884.T,739.0,0
2026-04-18 17:07:49.484189,1914.T,716.0,0
2026-04-18 17:07:53.059946,2003.T,1833.0,0
2026-04-18 17:08:56.814704,2158.T,856.0,0
2026-04-18 17:09:00.459624,2411.T,493.0,0
2026-04-18 17:09:04.088139,3848.T,973.0,0
2026-04-18 17:09:07.663066,1992.T,2795.0,0
2026-04-18 17:09:11.335033,2134.T,33.0,0
2026-04-18 17:09:15.098302,3191.T,2216.0,0
2026-04-18 17:09:18.753693,3691.T,1571.0,0
2026-04-18 17:09:22.400784,2884.T,739.0,0
2026-04-18 17:09:26.189496,1914.T,716.0,0
2026-04-18 17:09:29.939278,2003.T,1833.0,0
2026-04-18 17:10:33.815037,2158.T,856.0,0
2026-04-18 17:10:37.424821,2411.T,493.0,0
2026-04-18 17:10:41.085593,3848.T,973.0,0
2026-04-18 17:10:44.671709,1992.T,2795.0,0
2026-04-18 17:10:48.454432,2134.T,33.0,0
2026-04-18 17:10:52.061851,3191.T,2216.0,0
2026-04-18 17:10:55.733077,3691.T,1571.0,0
2026-04-18 17:10:59.679789,2884.T,739.0,0
2026-04-18 17:11:03.364775,1914.T,716.0,0
2026-04-18 17:11:07.103994,2003.T,1833.0,0
2026-04-18 17:12:10.993775,2158.T,856.0,0
2026-04-18 17:12:14.713984,2411.T,493.0,0
2026-04-18 17:12:18.321500,3848.T,973.0,0
2026-04-18 17:12:22.050205,1992.T,2795.0,0
2026-04-18 17:12:25.787691,2134.T,33.0,0
2026-04-18 17:12:29.570211,3191.T,2216.0,0
2026-04-18 17:12:33.195061,3691.T,1571.0,0
2026-04-18 17:12:36.776514,2884.T,739.0,0
2026-04-18 17:12:40.485513,1914.T,716.0,0
2026-04-18 17:12:44.143815,2003.T,1833.0,0
2026-04-18 17:13:48.115550,2158.T,856.0,0
2026-04-18 17:13:52.427511,2411.T,493.0,0
2026-04-18 17:13:56.707248,3848.T,973.0,0
2026-04-18 17:14:00.507284,1992.T,2795.0,0
2026-04-18 17:14:04.412444,2134.T,33.0,0
2026-04-18 17:14:08.398194,3191.T,2216.0,0
2026-04-18 17:14:12.408473,3691.T,1571.0,0
2026-04-18 17:14:16.564280,2884.T,739.0,0
2026-04-18 17:14:20.513199,1914.T,716.0,0
2026-04-18 17:14:24.431541,2003.T,1833.0,0
2026-04-18 17:15:28.397200,2158.T,856.0,0
2026-04-18 17:15:33.358467,2411.T,493.0,0
2026-04-18 17:15:39.504167,3848.T,973.0,0
2026-04-18 17:15:43.209602,1992.T,2795.0,0
2026-04-18 17:15:47.065079,2134.T,33.0,0
2026-04-18 17:15:51.332197,3191.T,2216.0,0
2026-04-18 17:15:55.026630,3691.T,1571.0,0
2026-04-18 17:15:58.704366,2884.T,739.0,0
2026-04-18 17:16:02.455480,1914.T,716.0,0
2026-04-18 17:16:06.226546,2003.T,1833.0,0
2026-04-18 17:17:10.389824,2158.T,856.0,0
2026-04-18 17:17:14.028140,2411.T,493.0,0
2026-04-18 17:17:17.764115,3848.T,973.0,0
2026-04-18 17:17:21.371467,1992.T,2795.0,0
2026-04-18 17:17:25.093373,2134.T,33.0,0
2026-04-18 17:17:28.700851,3191.T,2216.0,0
2026-04-18 17:17:32.415432,3691.T,1571.0,0
2026-04-18 17:17:36.074865,2884.T,739.0,0
2026-04-18 17:17:39.802122,1914.T,716.0,0
